epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
5885,23360.1,0.21199,0.17805,0.81385,0.82263,0.84088,0.85866,0.78813,0.39387,0.5564,0.88627,0.00805828,0.00805828,0.00805828
5886,23364.1,0.22505,0.20013,0.82469,0.82623,0.87143,0.85979,0.79908,0.3917,0.54188,0.88767,0.00805795,0.00805795,0.00805795
5887,23368,0.2049,0.18005,0.81401,0.82491,0.87143,0.86083,0.8003,0.39046,0.53518,0.88749,0.00805762,0.00805762,0.00805762
5888,23371.9,0.27035,0.22731,0.82492,0.87274,0.8596,0.86528,0.80509,0.38835,0.53393,0.88783,0.00805729,0.00805729,0.00805729
5889,23375.9,0.20345,0.18976,0.79664,0.87274,0.8596,0.86528,0.80509,0.38835,0.53393,0.88783,0.00805696,0.00805696,0.00805696
5890,23379.8,0.22949,0.19386,0.80489,0.87308,0.85711,0.86528,0.80589,0.38599,0.52893,0.8872,0.00805663,0.00805663,0.00805663
5891,23383.6,0.25078,0.21282,0.8213,0.82883,0.8675,0.86083,0.80198,0.38439,0.52033,0.88911,0.0080563,0.0080563,0.0080563
5892,23387.5,0.2354,0.20068,0.8381,0.82958,0.8644,0.86083,0.80198,0.38518,0.51908,0.89066,0.00805597,0.00805597,0.00805597
5893,23391.2,0.21205,0.19391,0.81709,0.82958,0.8644,0.86083,0.80198,0.38518,0.51908,0.89066,0.00805564,0.00805564,0.00805564
5894,23395.3,0.21438,0.19227,0.81512,0.83039,0.86098,0.86083,0.7978,0.38661,0.52456,0.89363,0.00805531,0.00805531,0.00805531
5895,23399,0.21948,0.19984,0.81379,0.83084,0.85798,0.85953,0.79632,0.38805,0.52896,0.89619,0.00805498,0.00805498,0.00805498
5896,23402.9,0.24854,0.21811,0.81064,0.83121,0.85457,0.86083,0.7978,0.38836,0.52909,0.89801,0.00805465,0.00805465,0.00805465
5897,23406.7,0.20211,0.1807,0.81823,0.83121,0.85457,0.86083,0.7978,0.38836,0.52909,0.89801,0.00805432,0.00805432,0.00805432
5898,23410.4,0.21596,0.19225,0.80487,0.82702,0.85698,0.86083,0.79816,0.38968,0.5351,0.90087,0.00805399,0.00805399,0.00805399
5899,23414.4,0.25027,0.21071,0.82596,0.81819,0.86584,0.86083,0.79816,0.39113,0.54401,0.90395,0.00805366,0.00805366,0.00805366
5900,23418.4,0.22643,0.19186,0.80303,0.81755,0.86598,0.8606,0.79793,0.39444,0.55662,0.9079,0.00805333,0.00805333,0.00805333
5901,23422.2,0.21765,0.18898,0.81164,0.81755,0.86598,0.8606,0.79793,0.39444,0.55662,0.9079,0.008053,0.008053,0.008053
5902,23426.2,0.21059,0.18162,0.79583,0.8194,0.86373,0.86838,0.79851,0.39521,0.56596,0.9107,0.00805267,0.00805267,0.00805267
5903,23429.9,0.22888,0.21489,0.83392,0.85317,0.73452,0.84157,0.78945,0.3967,0.56767,0.91297,0.00805234,0.00805234,0.00805234
5904,23433.5,0.21685,0.18579,0.79711,0.85206,0.73452,0.83225,0.79058,0.39599,0.56661,0.91342,0.00805201,0.00805201,0.00805201
5905,23437.2,0.21993,0.19159,0.81831,0.85206,0.73452,0.83225,0.79058,0.39599,0.56661,0.91342,0.00805168,0.00805168,0.00805168
5906,23441.3,0.22315,0.18379,0.81104,0.85098,0.73452,0.8325,0.79083,0.39691,0.56611,0.91535,0.00805135,0.00805135,0.00805135
5907,23445.2,0.2512,0.20195,0.8111,0.84992,0.73452,0.83277,0.79077,0.39614,0.57219,0.91445,0.00805102,0.00805102,0.00805102
5908,23449,0.30017,0.24098,0.83431,0.84926,0.73452,0.83142,0.79038,0.39607,0.57696,0.91593,0.00805069,0.00805069,0.00805069
5909,23452.8,0.19205,0.18961,0.79726,0.84926,0.73452,0.83142,0.79038,0.39607,0.57696,0.91593,0.00805036,0.00805036,0.00805036
5910,23456.8,0.22554,0.19907,0.79995,0.84878,0.73452,0.8322,0.79076,0.39591,0.57745,0.91679,0.00805003,0.00805003,0.00805003
5911,23460.6,0.20546,0.17449,0.80339,0.84889,0.73452,0.83424,0.79687,0.39538,0.58342,0.91794,0.0080497,0.0080497,0.0080497
5912,23464.6,0.22828,0.20309,0.8267,0.84882,0.73452,0.832,0.78468,0.39646,0.59002,0.91939,0.00804937,0.00804937,0.00804937
5913,23468.5,0.22457,0.2006,0.79794,0.84882,0.73452,0.832,0.78468,0.39646,0.59002,0.91939,0.00804904,0.00804904,0.00804904
5914,23472.2,0.2169,0.1907,0.80895,0.84851,0.73452,0.8317,0.78438,0.39705,0.59642,0.92059,0.00804871,0.00804871,0.00804871
5915,23476,0.2351,0.18321,0.80128,0.84851,0.73452,0.83294,0.78456,0.39401,0.59793,0.91928,0.00804838,0.00804838,0.00804838
5916,23479.9,0.21363,0.20461,0.8005,0.84853,0.73452,0.83454,0.78625,0.39244,0.5994,0.91879,0.00804805,0.00804805,0.00804805
5917,23483.8,0.20256,0.19112,0.80155,0.84853,0.73452,0.83454,0.78625,0.39244,0.5994,0.91879,0.00804772,0.00804772,0.00804772
5918,23487.5,0.19481,0.17752,0.83035,0.80429,0.86042,0.85238,0.79095,0.3924,0.60496,0.91893,0.00804739,0.00804739,0.00804739
5919,23491.3,0.19893,0.16221,0.80656,0.86167,0.76517,0.84997,0.78942,0.39314,0.61133,0.91932,0.00804706,0.00804706,0.00804706
5920,23495.2,0.20517,0.186,0.81033,0.86334,0.77094,0.85045,0.79374,0.39283,0.61664,0.91955,0.00804673,0.00804673,0.00804673
5921,23499,0.25873,0.19532,0.81301,0.86334,0.77094,0.85045,0.79374,0.39283,0.61664,0.91955,0.0080464,0.0080464,0.0080464
5922,23502.6,0.2073,0.17848,0.77188,0.87104,0.77449,0.85045,0.79409,0.39072,0.62269,0.91959,0.00804607,0.00804607,0.00804607
5923,23506.4,0.20875,0.18186,0.78861,0.83109,0.78214,0.84569,0.79306,0.38996,0.62621,0.91977,0.00804574,0.00804574,0.00804574
5924,23510.2,0.2187,0.19175,0.81785,0.84399,0.78214,0.84482,0.79167,0.38833,0.62975,0.92002,0.00804541,0.00804541,0.00804541
5925,23514.3,0.27022,0.21669,0.83505,0.84399,0.78214,0.84482,0.79167,0.38833,0.62975,0.92002,0.00804508,0.00804508,0.00804508
5926,23518.1,0.20209,0.18028,0.80868,0.84519,0.77807,0.84521,0.79183,0.38895,0.63515,0.92097,0.00804475,0.00804475,0.00804475
5927,23522,0.18458,0.16628,0.79742,0.84234,0.77775,0.84242,0.79277,0.3893,0.64323,0.92281,0.00804442,0.00804442,0.00804442
5928,23525.8,0.22233,0.18914,0.81367,0.8396,0.77765,0.83383,0.78581,0.38931,0.65122,0.92425,0.00804409,0.00804409,0.00804409
5929,23529.7,0.25329,0.22508,0.86153,0.8396,0.77765,0.83383,0.78581,0.38931,0.65122,0.92425,0.00804376,0.00804376,0.00804376
5930,23533.5,0.24484,0.24177,0.81844,0.83669,0.77746,0.83463,0.78677,0.39114,0.65748,0.92551,0.00804343,0.00804343,0.00804343
5931,23537.4,0.22579,0.20842,0.81683,0.83335,0.77734,0.83754,0.78909,0.39123,0.66287,0.92508,0.0080431,0.0080431,0.0080431
5932,23541.4,0.21724,0.20262,0.80889,0.82985,0.77732,0.83641,0.78981,0.39267,0.66546,0.92458,0.00804277,0.00804277,0.00804277
5933,23545,0.22237,0.18721,0.77557,0.82985,0.77732,0.83641,0.78981,0.39267,0.66546,0.92458,0.00804244,0.00804244,0.00804244
5934,23548.8,0.23206,0.19453,0.81719,0.82652,0.77717,0.83575,0.78902,0.39274,0.67156,0.92395,0.00804211,0.00804211,0.00804211
5935,23552.8,0.25228,0.22518,0.8216,0.82309,0.7771,0.83575,0.78506,0.39277,0.67838,0.92329,0.00804178,0.00804178,0.00804178
5936,23556.8,0.18747,0.17335,0.78826,0.81963,0.77697,0.83641,0.78612,0.39272,0.68467,0.92194,0.00804145,0.00804145,0.00804145
5937,23560.6,0.259,0.21413,0.82558,0.81963,0.77697,0.83641,0.78612,0.39272,0.68467,0.92194,0.00804112,0.00804112,0.00804112
5938,23564.4,0.21494,0.17946,0.81972,0.81586,0.77693,0.8335,0.78353,0.39349,0.69232,0.92198,0.00804079,0.00804079,0.00804079
5939,23568.2,0.21489,0.18434,0.81738,0.8192,0.77082,0.83222,0.78211,0.39303,0.70089,0.92164,0.00804046,0.00804046,0.00804046
5940,23571.9,0.21306,0.18539,0.7926,0.84279,0.74048,0.82476,0.77504,0.39397,0.70705,0.92219,0.00804013,0.00804013,0.00804013
5941,23575.7,0.2604,0.21172,0.82245,0.84279,0.74048,0.82476,0.77504,0.39397,0.70705,0.92219,0.0080398,0.0080398,0.0080398
5942,23579.7,0.21075,0.18687,0.80689,0.84277,0.74048,0.82384,0.77403,0.39603,0.7151,0.92369,0.00803947,0.00803947,0.00803947
5943,23583.7,0.20923,0.18598,0.8058,0.84239,0.74048,0.82384,0.77581,0.39639,0.71632,0.92404,0.00803914,0.00803914,0.00803914
5944,23587.5,0.24234,0.20824,0.83042,0.84227,0.74048,0.82142,0.77387,0.39511,0.7077,0.92109,0.00803881,0.00803881,0.00803881
5945,23591.5,0.19936,0.18976,0.77519,0.84227,0.74048,0.82142,0.77387,0.39511,0.7077,0.92109,0.00803848,0.00803848,0.00803848
5946,23595.2,0.22877,0.1852,0.79797,0.84182,0.74048,0.82142,0.77364,0.39453,0.69421,0.91831,0.00803815,0.00803815,0.00803815
5947,23599.1,0.23254,0.20293,0.82038,0.84081,0.74048,0.82085,0.77102,0.39311,0.68204,0.91583,0.00803782,0.00803782,0.00803782
5948,23602.6,0.23903,0.19957,0.7947,0.83895,0.74048,0.82115,0.77152,0.38965,0.66956,0.91279,0.00803749,0.00803749,0.00803749
5949,23606.4,0.27662,0.23976,0.82484,0.83895,0.74048,0.82115,0.77152,0.38965,0.66956,0.91279,0.00803716,0.00803716,0.00803716
5950,23610.1,0.21276,0.19053,0.81105,0.83733,0.74048,0.82172,0.77669,0.38772,0.65895,0.91033,0.00803683,0.00803683,0.00803683
5951,23613.8,0.20038,0.19299,0.80153,0.83582,0.74048,0.82303,0.77869,0.38566,0.65413,0.90815,0.0080365,0.0080365,0.0080365
5952,23617.6,0.24419,0.21314,0.82979,0.83354,0.74048,0.82381,0.77988,0.38381,0.64289,0.90519,0.00803617,0.00803617,0.00803617
5953,23621.5,0.21092,0.20944,0.81807,0.83354,0.74048,0.82381,0.77988,0.38381,0.64289,0.90519,0.00803584,0.00803584,0.00803584
5954,23625.3,0.2078,0.18229,0.80001,0.83124,0.74048,0.82972,0.78472,0.38164,0.63344,0.90403,0.00803551,0.00803551,0.00803551
5955,23629.1,0.19717,0.17885,0.81647,0.82796,0.74048,0.82972,0.7887,0.3819,0.62945,0.90429,0.00803518,0.00803518,0.00803518
5956,23633.1,0.20494,0.17793,0.79688,0.82414,0.74048,0.8307,0.78982,0.38007,0.61713,0.90333,0.00803485,0.00803485,0.00803485
5957,23637.3,0.21853,0.18991,0.8028,0.82414,0.74048,0.8307,0.78982,0.38007,0.61713,0.90333,0.00803452,0.00803452,0.00803452
5958,23641.2,0.23578,0.19779,0.82008,0.81918,0.74048,0.8315,0.79077,0.37931,0.60318,0.90282,0.00803419,0.00803419,0.00803419
5959,23645.2,0.21156,0.19129,0.76954,0.81415,0.74048,0.83523,0.79838,0.37856,0.59711,0.90228,0.00803386,0.00803386,0.00803386
5960,23648.9,0.20314,0.18439,0.80345,0.77065,0.78214,0.83654,0.79452,0.38155,0.59263,0.90275,0.00803353,0.00803353,0.00803353
5961,23653,0.21305,0.18983,0.80732,0.77065,0.78214,0.83654,0.79452,0.38155,0.59263,0.90275,0.0080332,0.0080332,0.0080332
5962,23656.8,0.21864,0.18988,0.81134,0.77089,0.78214,0.83601,0.79399,0.38381,0.59034,0.903,0.00803287,0.00803287,0.00803287
5963,23660.6,0.24178,0.21629,0.81656,0.77173,0.78214,0.83601,0.79399,0.38763,0.60684,0.90361,0.00803254,0.00803254,0.00803254
5964,23664.3,0.21792,0.20177,0.81336,0.77332,0.78214,0.8246,0.77855,0.38946,0.61524,0.90331,0.00803221,0.00803221,0.00803221
5965,23668.2,0.22115,0.18832,0.79232,0.77332,0.78214,0.8246,0.77855,0.38946,0.61524,0.90331,0.00803188,0.00803188,0.00803188
5966,23672.1,0.20678,0.18444,0.78286,0.77525,0.78214,0.8246,0.77855,0.39059,0.6189,0.90215,0.00803155,0.00803155,0.00803155
5967,23676.1,0.2244,0.19716,0.82773,0.77789,0.78214,0.82487,0.77591,0.39393,0.61647,0.90185,0.00803122,0.00803122,0.00803122
5968,23679.8,0.1877,0.16959,0.82247,0.77742,0.78214,0.82517,0.77398,0.3971,0.61414,0.90152,0.00803089,0.00803089,0.00803089
5969,23683.7,0.21198,0.18387,0.80781,0.77742,0.78214,0.82517,0.77398,0.3971,0.61414,0.90152,0.00803056,0.00803056,0.00803056
5970,23687.4,0.24603,0.20007,0.84389,0.74829,0.82877,0.82374,0.77692,0.39847,0.60941,0.90034,0.00803023,0.00803023,0.00803023
5971,23691.3,0.23228,0.21755,0.81745,0.74496,0.83034,0.82248,0.77153,0.40009,0.60509,0.8991,0.0080299,0.0080299,0.0080299
5972,23695.2,0.19536,0.19254,0.78404,0.74338,0.83802,0.82711,0.77151,0.40078,0.60739,0.89861,0.00802957,0.00802957,0.00802957
5973,23699.3,0.2512,0.2177,0.80378,0.74338,0.83802,0.82711,0.77151,0.40078,0.60739,0.89861,0.00802924,0.00802924,0.00802924
5974,23703.2,0.21224,0.19931,0.79409,0.81773,0.72971,0.81051,0.7657,0.40337,0.60597,0.89922,0.00802891,0.00802891,0.00802891
5975,23707,0.22882,0.19645,0.83533,0.81768,0.72969,0.81129,0.76695,0.40817,0.605,0.90125,0.00802858,0.00802858,0.00802858
5976,23710.9,0.20233,0.20485,0.82646,0.81745,0.72973,0.81156,0.76723,0.41105,0.6019,0.90183,0.00802825,0.00802825,0.00802825
5977,23714.9,0.20603,0.20008,0.8156,0.81745,0.72973,0.81156,0.76723,0.41105,0.6019,0.90183,0.00802792,0.00802792,0.00802792
5978,23718.8,0.21597,0.1899,0.80876,0.81699,0.72969,0.82146,0.77787,0.41607,0.59913,0.90435,0.00802759,0.00802759,0.00802759
5979,23722.6,0.24354,0.22877,0.80147,0.81573,0.72954,0.82121,0.77762,0.41969,0.59657,0.9056,0.00802726,0.00802726,0.00802726
5980,23726.2,0.23441,0.2037,0.81856,0.8157,0.72859,0.82097,0.77738,0.42183,0.59505,0.90677,0.00802693,0.00802693,0.00802693
5981,23730.1,0.2283,0.19982,0.79623,0.8157,0.72859,0.82097,0.77738,0.42183,0.59505,0.90677,0.0080266,0.0080266,0.0080266
5982,23734,0.23435,0.20384,0.82769,0.81604,0.72715,0.82146,0.7757,0.42628,0.59203,0.90828,0.00802627,0.00802627,0.00802627
5983,23737.7,0.21169,0.18279,0.79879,0.82985,0.7162,0.82309,0.77708,0.43175,0.59428,0.91023,0.00802594,0.00802594,0.00802594
5984,23741.7,0.22377,0.18892,0.79813,0.85027,0.70216,0.82312,0.77775,0.43399,0.59595,0.91192,0.00802561,0.00802561,0.00802561
5985,23745.4,0.22649,0.19438,0.80579,0.85027,0.70216,0.82312,0.77775,0.43399,0.59595,0.91192,0.00802528,0.00802528,0.00802528
5986,23749.2,0.22335,0.20583,0.82328,0.85009,0.70266,0.82285,0.77707,0.43614,0.60471,0.91387,0.00802495,0.00802495,0.00802495
5987,23753.4,0.24324,0.21235,0.82713,0.85004,0.70268,0.82411,0.77969,0.43751,0.61028,0.91694,0.00802462,0.00802462,0.00802462
5988,23757.5,0.21376,0.19691,0.81004,0.85041,0.70214,0.81283,0.77131,0.43917,0.6149,0.91902,0.00802429,0.00802429,0.00802429
5989,23761.6,0.21788,0.19203,0.82527,0.85041,0.70214,0.81283,0.77131,0.43917,0.6149,0.91902,0.00802396,0.00802396,0.00802396
5990,23765.6,0.22911,0.18733,0.79858,0.85112,0.70143,0.81149,0.76996,0.44031,0.62012,0.92107,0.00802363,0.00802363,0.00802363
5991,23769.5,0.25133,0.2004,0.80459,0.85234,0.68777,0.80608,0.76542,0.44068,0.62515,0.92246,0.0080233,0.0080233,0.0080233
5992,23773.6,0.24015,0.19762,0.78449,0.85273,0.68666,0.80379,0.76403,0.4401,0.6298,0.92329,0.00802297,0.00802297,0.00802297
5993,23777.6,0.20934,0.19715,0.80364,0.85273,0.68666,0.80379,0.76403,0.4401,0.6298,0.92329,0.00802264,0.00802264,0.00802264
5994,23781.4,0.19992,0.17759,0.79903,0.85295,0.68589,0.80238,0.76377,0.44033,0.6374,0.92422,0.00802231,0.00802231,0.00802231
5995,23785.2,0.22535,0.19785,0.81561,0.85314,0.68486,0.79986,0.76238,0.43985,0.64698,0.92463,0.00802198,0.00802198,0.00802198
5996,23789.1,0.22275,0.19627,0.80109,0.85309,0.68403,0.78637,0.74945,0.43997,0.65321,0.92482,0.00802165,0.00802165,0.00802165
5997,23792.7,0.24371,0.20824,0.81055,0.85309,0.68403,0.78637,0.74945,0.43997,0.65321,0.92482,0.00802132,0.00802132,0.00802132
5998,23796.5,0.22467,0.20409,0.78204,0.80066,0.69286,0.78304,0.74565,0.44131,0.66172,0.92542,0.00802099,0.00802099,0.00802099
5999,23800.4,0.2003,0.1746,0.78048,0.80071,0.69286,0.7817,0.74034,0.44142,0.66929,0.92574,0.00802066,0.00802066,0.00802066
6000,23804.2,0.21318,0.1858,0.79391,0.80057,0.69286,0.79192,0.75055,0.44005,0.67119,0.92418,0.00802033,0.00802033,0.00802033
6001,23808.1,0.24323,0.21037,0.82693,0.80057,0.69286,0.79192,0.75055,0.44005,0.67119,0.92418,0.00802,0.00802,0.00802
6002,23811.7,0.26362,0.22005,0.84633,0.80039,0.69286,0.79167,0.74983,0.43895,0.67229,0.92244,0.00801967,0.00801967,0.00801967
6003,23815.6,0.23117,0.19061,0.80762,0.80001,0.69286,0.78786,0.7472,0.43916,0.67261,0.92147,0.00801934,0.00801934,0.00801934
6004,23819.6,0.23412,0.19785,0.81596,0.79942,0.69286,0.7861,0.74591,0.43785,0.67518,0.92045,0.00801901,0.00801901,0.00801901
6005,23823.6,0.20721,0.17603,0.79872,0.79942,0.69286,0.7861,0.74591,0.43785,0.67518,0.92045,0.00801868,0.00801868,0.00801868
6006,23827.7,0.24408,0.20562,0.81719,0.79902,0.69286,0.78659,0.74639,0.43566,0.67884,0.91853,0.00801835,0.00801835,0.00801835
6007,23831.5,0.19659,0.1755,0.80173,0.79868,0.69286,0.78683,0.74616,0.43368,0.68194,0.91612,0.00801802,0.00801802,0.00801802
6008,23835.2,0.18413,0.17173,0.80585,0.85656,0.68352,0.78797,0.74954,0.43095,0.68234,0.91392,0.00801769,0.00801769,0.00801769
6009,23838.9,0.23683,0.21314,0.80577,0.85656,0.68352,0.78797,0.74954,0.43095,0.68234,0.91392,0.00801736,0.00801736,0.00801736
6010,23842.8,0.21675,0.19167,0.79527,0.85659,0.68492,0.78889,0.75046,0.42821,0.68232,0.91173,0.00801703,0.00801703,0.00801703
6011,23846.6,0.2135,0.19325,0.81892,0.85847,0.69354,0.79297,0.75515,0.42465,0.68009,0.90905,0.0080167,0.0080167,0.0080167
6012,23850.5,0.25093,0.22522,0.83198,0.85904,0.69653,0.7931,0.75527,0.42062,0.67641,0.9057,0.00801637,0.00801637,0.00801637
6013,23854,0.23611,0.21036,0.8463,0.85904,0.69653,0.7931,0.75527,0.42062,0.67641,0.9057,0.00801604,0.00801604,0.00801604
6014,23858,0.22898,0.21235,0.81878,0.85636,0.69786,0.78085,0.74933,0.41787,0.67307,0.90297,0.00801571,0.00801571,0.00801571
6015,23861.7,0.2293,0.20228,0.83122,0.85243,0.69811,0.78177,0.75025,0.41397,0.66931,0.90028,0.00801538,0.00801538,0.00801538
6016,23865.7,0.23883,0.20855,0.81155,0.8496,0.69842,0.78317,0.75153,0.40976,0.66881,0.89773,0.00801505,0.00801505,0.00801505
6017,23869.6,0.22306,0.19424,0.79358,0.8496,0.69842,0.78317,0.75153,0.40976,0.66881,0.89773,0.00801472,0.00801472,0.00801472
6018,23873.4,0.20783,0.18565,0.78922,0.84735,0.69854,0.78522,0.75313,0.40785,0.66797,0.89621,0.00801439,0.00801439,0.00801439
6019,23877.4,0.22968,0.18766,0.78654,0.84378,0.69853,0.78522,0.75313,0.4052,0.66891,0.89469,0.00801406,0.00801406,0.00801406
6020,23881.2,0.23756,0.19282,0.83113,0.84205,0.69818,0.77484,0.74275,0.40288,0.67383,0.89377,0.00801373,0.00801373,0.00801373
6021,23885.1,0.2312,0.19793,0.79768,0.84205,0.69818,0.77484,0.74275,0.40288,0.67383,0.89377,0.0080134,0.0080134,0.0080134
6022,23889.1,0.21961,0.1983,0.81985,0.83989,0.69763,0.77587,0.74788,0.4009,0.67244,0.89336,0.00801307,0.00801307,0.00801307
6023,23892.9,0.22142,0.19927,0.81437,0.83646,0.69611,0.79156,0.74988,0.40082,0.67353,0.89372,0.00801274,0.00801274,0.00801274
6024,23896.8,0.21565,0.17967,0.81743,0.8335,0.69438,0.80101,0.75926,0.39639,0.68008,0.89356,0.00801241,0.00801241,0.00801241
6025,23900.6,0.22518,0.1963,0.80089,0.8335,0.69438,0.80101,0.75926,0.39639,0.68008,0.89356,0.00801208,0.00801208,0.00801208
6026,23904.6,0.24424,0.20691,0.81511,0.78234,0.72773,0.78775,0.7575,0.39436,0.68239,0.8938,0.00801175,0.00801175,0.00801175
6027,23908.5,0.23979,0.20233,0.79858,0.77855,0.72838,0.788,0.75775,0.39221,0.68296,0.89467,0.00801142,0.00801142,0.00801142
6028,23912.2,0.23806,0.18361,0.82008,0.77683,0.72839,0.80147,0.76657,0.39127,0.68763,0.89617,0.00801109,0.00801109,0.00801109
6029,23916.1,0.22014,0.20077,0.80379,0.77683,0.72839,0.80147,0.76657,0.39127,0.68763,0.89617,0.00801076,0.00801076,0.00801076
6030,23920.1,0.28152,0.22107,0.82485,0.77591,0.7285,0.80147,0.7662,0.39174,0.69285,0.89791,0.00801043,0.00801043,0.00801043
6031,23924.1,0.23934,0.20351,0.79876,0.77529,0.72853,0.80331,0.77469,0.3914,0.6964,0.8997,0.0080101,0.0080101,0.0080101
6032,23927.8,0.29607,0.24183,0.84639,0.77445,0.72839,0.80511,0.7765,0.39205,0.69723,0.90177,0.00800977,0.00800977,0.00800977
6033,23931.7,0.22061,0.17787,0.809,0.77445,0.72839,0.80511,0.7765,0.39205,0.69723,0.90177,0.00800944,0.00800944,0.00800944
6034,23935.7,0.21975,0.20035,0.78813,0.77406,0.72849,0.80687,0.7779,0.39146,0.69865,0.90298,0.00800911,0.00800911,0.00800911
6035,23939.5,0.22429,0.19482,0.79917,0.77384,0.72851,0.80687,0.7779,0.39199,0.70138,0.90351,0.00800878,0.00800878,0.00800878
6036,23943.5,0.24355,0.20197,0.83095,0.7735,0.72858,0.80862,0.77953,0.39186,0.70036,0.9035,0.00800845,0.00800845,0.00800845
6037,23947.2,0.22423,0.19023,0.78304,0.7735,0.72858,0.80862,0.77953,0.39186,0.70036,0.9035,0.00800812,0.00800812,0.00800812
6038,23951.2,0.24343,0.20758,0.80675,0.77292,0.72871,0.80475,0.77081,0.39364,0.70125,0.90387,0.00800779,0.00800779,0.00800779
6039,23955.3,0.22868,0.19002,0.77882,0.77271,0.72885,0.80688,0.77295,0.39409,0.70454,0.9034,0.00800746,0.00800746,0.00800746
6040,23959.2,0.21365,0.18833,0.79313,0.77476,0.72927,0.80688,0.76672,0.39662,0.70387,0.90259,0.00800713,0.00800713,0.00800713
6041,23962.8,0.21426,0.18716,0.82271,0.77476,0.72927,0.80688,0.76672,0.39662,0.70387,0.90259,0.0080068,0.0080068,0.0080068
6042,23966.5,0.24872,0.21225,0.82367,0.77759,0.72998,0.80688,0.77042,0.3973,0.69993,0.9011,0.00800647,0.00800647,0.00800647
6043,23970.4,0.20514,0.18196,0.79221,0.78081,0.7314,0.79999,0.76154,0.39843,0.69985,0.89913,0.00800614,0.00800614,0.00800614
6044,23974.2,0.22219,0.19278,0.80095,0.78405,0.73348,0.80402,0.76411,0.40006,0.69791,0.89819,0.00800581,0.00800581,0.00800581
6045,23978.1,0.19621,0.17851,0.79222,0.78405,0.73348,0.80402,0.76411,0.40006,0.69791,0.89819,0.00800548,0.00800548,0.00800548
6046,23981.8,0.23834,0.19077,0.7917,0.78656,0.73452,0.80251,0.7629,0.39921,0.69687,0.89718,0.00800515,0.00800515,0.00800515
6047,23985.6,0.22946,0.19719,0.79703,0.78862,0.73452,0.81755,0.76252,0.3995,0.69332,0.89631,0.00800482,0.00800482,0.00800482
6048,23989.4,0.22076,0.19357,0.81143,0.79085,0.73452,0.82851,0.77123,0.40057,0.68577,0.89618,0.00800449,0.00800449,0.00800449
6049,23993,0.23349,0.21668,0.80546,0.79085,0.73452,0.82851,0.77123,0.40057,0.68577,0.89618,0.00800416,0.00800416,0.00800416
6050,23997,0.22626,0.19395,0.8173,0.79451,0.73452,0.83321,0.76966,0.3997,0.67831,0.89523,0.00800383,0.00800383,0.00800383
6051,24001.2,0.20278,0.17603,0.7948,0.80094,0.73452,0.82697,0.76923,0.40084,0.67255,0.89313,0.0080035,0.0080035,0.0080035
6052,24005,0.19677,0.18383,0.82327,0.80725,0.73452,0.82352,0.76678,0.40067,0.66968,0.89295,0.00800317,0.00800317,0.00800317
6053,24008.7,0.25025,0.20538,0.80242,0.80725,0.73452,0.82352,0.76678,0.40067,0.66968,0.89295,0.00800284,0.00800284,0.00800284
6054,24012.4,0.19885,0.171,0.78239,0.81085,0.73452,0.82071,0.76247,0.40274,0.66904,0.89327,0.00800251,0.00800251,0.00800251
6055,24016.3,0.223,0.19212,0.80009,0.81424,0.73452,0.82484,0.76402,0.40631,0.66822,0.8942,0.00800218,0.00800218,0.00800218
6056,24020.3,0.24993,0.21053,0.82904,0.8168,0.73452,0.82185,0.76103,0.41045,0.67112,0.89549,0.00800185,0.00800185,0.00800185
6057,24024.2,0.18894,0.16817,0.78257,0.8168,0.73452,0.82185,0.76103,0.41045,0.67112,0.89549,0.00800152,0.00800152,0.00800152
6058,24028.2,0.20657,0.19025,0.8019,0.81917,0.73452,0.8304,0.76512,0.41425,0.67414,0.8967,0.00800119,0.00800119,0.00800119
6059,24032,0.19125,0.17368,0.79422,0.82262,0.73452,0.82942,0.76372,0.4167,0.67726,0.89734,0.00800086,0.00800086,0.00800086
6060,24035.9,0.26043,0.23677,0.85235,0.82617,0.73452,0.83039,0.75945,0.419,0.67983,0.89829,0.00800053,0.00800053,0.00800053
6061,24039.8,0.20533,0.18855,0.79628,0.82617,0.73452,0.83039,0.75945,0.419,0.67983,0.89829,0.0080002,0.0080002,0.0080002
6062,24043.6,0.21263,0.18184,0.78633,0.82917,0.73452,0.8315,0.76085,0.42224,0.67922,0.89934,0.00799987,0.00799987,0.00799987
6063,24047.3,0.26097,0.22847,0.82599,0.83116,0.73452,0.83279,0.76243,0.42382,0.67504,0.90035,0.00799954,0.00799954,0.00799954
